id_commande,id_client,id_produit,date_commande,quantite,prix_unitaire,statut,ville_livraison,mode_paiement,id_livreur,date_livraison
CMD881861,C00074,P007,2024-04-07,4,9682.1,en_cours,Oujda Ville,CMI,L003,2024-04-08
CMD104098,C02037,P042,2024-05-25,2,8608.17,livré,al hoceima ,Virement,L009,2024-06-01
CMD194441,C00230,P004,24/09/2024,4,6762.89,livré,tanger ,Carte bancaire,L005,2024-09-26
CMD476374,C01984,P041,Aug 31 2024,5,1494.93,OK,Settat Ville,PayPal,L024,2024-09-03
CMD456635,C01242,P007,23/12/2024,5,9431.0,annulé,oujda,Paiement a la livraison,L039,2024-12-29
CMD537185,C02210,P037,2025-01-20,1,11033.85,retourné,nador,Paiement a la livraison,L032,2025-01-25
CMD976164,C00830,P031,Jun 24 2024,1,6125.81,livre,Settat Ville,Maroc Pay,L044,2024-06-28
CMD962524,C02018,P001,2024-02-04,4,8304.01,livré,Dar el Beida,CMI,L012,2024-02-05
CMD274888,C01512,P019,2024-10-18,2,325.02,livre,Marrakech Medina,Paiement a la livraison,L027,2024-10-21
CMD631447,C01185,P046,22/02/2024,5,10479.78,livré,settat ,Virement,L036,2024-02-23
CMD772268,C00615,P024,Dec 28 2024,5,5880.29,en_cours,Kenitra Ville,Maroc Pay,L019,2025-01-01
CMD394320,C00691,P016,May 13 2024,5,2342.35,en_cours,fes ,Virement,L046,2024-05-17
CMD893287,C01281,P040,Sep 15 2024,1,1705.72,livré,Settat,CMI,L010,2024-09-22
CMD699823,C01166,P011,2025-03-25,2,3582.79,livre,Agadir Ville,Paiement a la livraison,L009,2025-03-27
CMD427345,C00469,P032,2024-02-04,1,416.04,retourné,marrakech ,Paiement a la livraison,L032,2024-02-10
CMD128022,C01624,P009,20/02/2024,2,4035.12,livré,Kenitra Ville,Carte bancaire,L046,2024-02-25
CMD125490,C00069,P023,Feb 09 2025,2,6060.49,livre,Marrakesh,Paiement a la livraison,L013,2025-02-10
CMD196177,C02022,P036,16/04/2024,2,10124.4,DONE,casablanca,Carte bancaire,L042,2024-04-21
CMD353526,C02079,P048,2024-09-02,5,3553.6,livré,safi,Carte bancaire,L045,2024-09-03
CMD483527,C00937,P030,Nov 10 2024,4,3848.74,OK,Rabat Ville,Maroc Pay,,2024-11-14
CMD148013,C00239,P027,Nov 04 2024,5,7567.98,LIVRE,tiznit,Virement,L008,2024-11-07
CMD857152,C00727,P003,07/08/2024,3,1464.64,annule,kenitra,Virement,L002,2024-08-12
CMD234282,C01685,P030,Aug 07 2024,2,6932.18,livré,fes ,Virement,L046,2024-08-10
CMD840094,C00932,P046,03/12/2024,5,8941.94,annulé,Al Hoceima,Carte bancaire,L026,2024-12-05
CMD685809,C01382,P045,May 26 2024,1,4363.44,livré,fes ,Carte bancaire,L004,2024-06-01
CMD672302,C00001,P045,Oct 07 2024,4,3323.79,DONE,agadir ,Carte bancaire,L012,2024-10-13
CMD739030,C01562,P035,Mar 22 2024,3,9415.84,LIVRE,safi ,PayPal,L043,2024-03-24
CMD990271,C01853,P037,Jan 02 2025,2,5605.89,LIVRE,al hoceima,Carte bancaire,,2025-01-06
CMD404432,C01915,P048,Feb 14 2024,3,1615.33,retourne,casa blanca,PayPal,L015,2024-02-17
CMD999984,C00731,P029,Apr 16 2024,3,7881.44,KO,Kenitra Ville,CMI,L012,2024-04-17
CMD754963,C01196,P033,Aug 13 2024,5,1642.77,retourne,Kenitra Ville,Carte bancaire,,2024-08-14
CMD215266,C01180,P009,2024-05-31,4,2362.8,livré,Kenitra,PayPal,L028,2024-06-01
CMD149563,C00704,P034,2025-02-23,2,5579.58,OK,tiznit,Paiement a la livraison,L046,2025-02-26
CMD599466,C01820,P007,2024-05-07,1,5497.15,livre,Marrakesh,Maroc Pay,L001,2024-05-13
CMD432102,C00470,P011,2024-04-23,3,3841.37,OK,marrakech,Paiement a la livraison,L014,2024-04-29
CMD581564,C00579,P037,11/02/2024,4,10364.2,KO,OUJ,CMI,L041,2024-02-13
CMD932670,C00218,P021,Nov 26 2024,1,693.49,annule,Settat,Carte bancaire,L013,2024-11-30
CMD857884,C01867,P017,07/07/2024,5,2742.21,annulé,safi,Paiement a la livraison,L041,2024-07-12
CMD582204,C01747,P002,2024-02-27,5,9757.22,annulé,  Tanger  ,Virement,L030,2024-03-04
CMD917836,C00669,P005,2025-01-26,5,6005.2,livré,tanger,Virement,L016,2025-01-31
CMD363367,C01452,P003,11/04/2024,2,4139.69,livré,fes,Maroc Pay,L007,2024-04-13
CMD763869,C01568,P024,2024-12-01,4,8624.14,retourne,CASA,Maroc Pay,L030,2024-12-07
CMD638479,C00943,P023,Jan 17 2024,1,9412.52,livre,Sale,Virement,L023,2024-01-18
CMD896812,C00367,P011,31/08/2024,4,5455.29,annule,TIZ,Maroc Pay,L009,2024-09-02
CMD123996,C00646,P040,2024-05-01,1,6285.37,en_cours,al hoceima,Virement,L048,2024-05-07
CMD874455,C01252,P048,21/11/2024,3,3017.45,livre,agadir ,Maroc Pay,L045,2024-11-24
CMD428271,C01341,P034,06/02/2025,4,8344.48,en_cours,rabat ,PayPal,L009,2025-02-12
CMD179343,C00741,P039,2024-10-10,-2,6826.26,en_cours,KEN,Carte bancaire,L016,2024-10-14
CMD820934,C00065,P041,27/01/2025,1,2269.61,retourné,Tetouan,Virement,L013,2025-01-31
CMD221867,C01999,P045,Jan 29 2024,1,1153.45,retourné,TTA,Maroc Pay,L011,2024-01-31
CMD200645,C00171,P022,20/05/2024,5,829.08,KO,sale,Maroc Pay,L031,2024-05-22
CMD804033,C00157,P040,08/05/2024,1,922.49,annule,OUJ,Maroc Pay,L037,2024-05-13
CMD973099,C00528,P017,Jun 30 2024,3,11271.29,retourné,kenitra,Virement,L021,2024-07-02
CMD941454,C00551,P019,2024-07-16,1,8079.11,livré,Tetouan,CMI,L014,2024-07-19
CMD103899,C01077,P018,27/01/2024,1,1525.83,DONE,Fez,Virement,L008,2024-02-02
CMD123626,C01412,P036,2024-03-15,1,1612.71,annulé,sale ,PayPal,L050,2024-03-22
CMD806189,C01854,P020,Sep 19 2024,5,3769.21,en_cours,sale,CMI,L037,2024-09-23
CMD331555,C00518,P035,30/01/2025,1,2106.43,retourné,Fez,Paiement a la livraison,L024,2025-02-01
CMD531911,C00286,P010,Oct 02 2024,4,9312.7,livré,SETT,CMI,L008,2024-10-03
CMD621499,C01112,P042,21/03/2025,2,3329.06,livré,fes,PayPal,L020,2025-03-25
CMD807639,C01357,P007,2024-07-03,2,2579.07,LIVRE,Nador Ville,Paiement a la livraison,L047,2024-07-06
CMD994518,C00886,P008,01/10/2024,5,10728.64,retourné,Al Hoceima,Carte bancaire,L004,2024-10-03
CMD929727,C02075,P016,2025-03-26,3,893.46,LIVRE,OUJ,CMI,L045,2025-03-31
CMD812157,C00310,P031,30/04/2024,3,5407.7,livré,sale,CMI,L003,2024-05-01
CMD357921,C00389,P033,Jan 17 2024,2,3485.6,retourne,  Tanger  ,Virement,L013,2024-01-20
CMD813736,C00624,P016,2024-03-09,5,6421.93,en_cours,tiznit,Paiement a la livraison,L022,2024-03-10
CMD239235,C00980,P042,2024-03-17,2,1999.14,annulé,Oujda,CMI,L010,2024-03-22
CMD951398,C01906,P024,2024-10-01,5,4757.73,KO,Nador,Virement,L045,2024-10-07
CMD810728,C01938,P018,2024-11-23,1,2615.2,DONE,TTA,CMI,L032,2024-11-30
CMD247761,C00683,P010,2024-12-09,4,2411.88,livre,Marrakech,Maroc Pay,L045,2024-12-10
CMD280330,C01285,P039,24/03/2025,3,2043.6,en_cours,Sale Ville,Carte bancaire,L010,2025-03-28
CMD930935,C01060,P039,Jul 01 2024,1,4725.34,retourné,Kenitra,Virement,L012,2024-07-05
CMD213517,C01910,P012,2024-12-26,1,6273.95,livré,tanger ,Virement,L006,2025-01-02
CMD803432,C01092,P039,2024-09-20,2,4221.33,en_cours,Oujda Ville,Virement,,2024-09-24
CMD897135,C00365,P015,15/12/2024,3,6043.8,en_cours,casa,CMI,L012,2024-12-22
CMD527717,C01144,P026,2024-11-06,3,1088.59,OK,Tanger Ville,Virement,L044,2024-11-12
CMD741333,C00276,P039,Aug 02 2024,2,7491.36,livre,Casa ,Maroc Pay,L044,2024-08-05
CMD632746,C02194,P047,2024-02-13,2,2034.93,en_cours,kenitra ,Maroc Pay,L047,2024-02-16
CMD333354,C00654,P036,2025-03-16,2,6781.75,en_cours,Settat Ville,Carte bancaire,L040,2025-03-20
CMD723457,C00923,P020,Jun 19 2024,1,5246.67,livré,Sale Ville,CMI,L011,2024-06-21
CMD471029,C02032,P041,2024-06-08,1,5645.81,livré,Settat Ville,Carte bancaire,L016,2024-06-10
CMD504039,C01928,P008,21/03/2024,4,10143.9,KO,AGD,CMI,L041,2024-03-23
CMD365597,C02176,P025,27/01/2024,2,9180.05,en_cours,TTA,CMI,,2024-01-29
CMD716824,C00108,P044,Feb 22 2024,4,6021.57,OK,Marrakech,Virement,L033,2024-02-23
CMD326266,C01309,P034,01/03/2025,2,6057.76,LIVRE,oujda ,Carte bancaire,L047,2025-03-03
CMD204251,C01764,P012,2024-08-15,5,5525.7,livré,al hoceima ,Paiement a la livraison,L036,2024-08-17
CMD501906,C02018,P032,Sep 15 2024,4,8332.46,DONE,fes ,Carte bancaire,L049,2024-09-16
CMD882920,C00896,P005,Nov 28 2024,4,4909.2,livré,NAD,Maroc Pay,L028,2024-12-01
CMD723526,C01848,P006,2024-01-27,3,6561.79,OK,Safi Ville,CMI,L045,2024-01-29
CMD495765,C00733,P033,Mar 22 2024,4,6293.72,LIVRE,Sale Ville,CMI,L007,2024-03-28
CMD555538,C00341,P020,Mar 10 2024,4,2150.69,retourné,Kenitra,Carte bancaire,L041,2024-03-11
CMD258421,C00865,P025,14/01/2025,2,3907.14,OK,marrakech ,Carte bancaire,L040,2025-01-21
CMD349028,C02088,P008,2024-06-02,5,3084.54,en_cours,AGD,PayPal,L027,2024-06-06
CMD194720,C01922,P019,2024-02-05,3,2228.42,en_cours,casablanca,Carte bancaire,L002,2024-02-10
CMD639917,C01126,P044,Jun 30 2024,5,10077.6,livré,Safi Ville,Carte bancaire,L044,2024-07-01
CMD901566,C01682,P021,2024-03-11,4,5844.8,KO,marrakech ,Carte bancaire,L036,2024-03-16
CMD292573,C01373,P025,14/02/2024,2,10422.29,annule,oujda ,Carte bancaire,L006,2024-02-15
CMD289679,C00938,P010,Mar 15 2024,2,1197.39,livré,casa,Carte bancaire,L036,2024-03-17
CMD872118,C02167,P028,24/03/2024,3,1906.05,LIVRE,Safi Ville,Carte bancaire,L012,2024-03-31
CMD528986,C02214,P033,2024-06-18,3,5301.25,retourne,NAD,PayPal,L042,2024-06-25
CMD843150,C00384,P012,2024-04-22,2,11090.57,livre,TIZ,CMI,,2024-04-29
CMD481493,C01660,P012,Jun 07 2024,5,3262.76,annulé,Tiznit Ville,Virement,L036,2024-06-08
CMD455805,C01432,P037,2024-02-14,4,11277.75,retourne,safi ,Paiement a la livraison,L027,2024-02-18
CMD996020,C00574,P020,Jul 24 2024,1,10312.37,annulé,kenitra,Paiement a la livraison,L034,2024-07-28
CMD666112,C00866,P042,May 07 2024,5,9890.9,KO,Nador Ville,CMI,L020,2024-05-14
CMD579785,C00188,P026,Mar 10 2024,2,8085.36,annule,SLA,Maroc Pay,L008,2024-03-15
CMD487756,C00672,P005,2024-02-17,4,3058.82,LIVRE,Fes Ville,CMI,L014,2024-02-21
CMD371656,C01508,P014,24/02/2025,3,3849.41,en_cours,Rabat Ville,CMI,L039,2025-02-27
CMD303320,C00624,P024,2025-02-12,2,6810.75,OK,Hoceima,Virement,L036,2025-02-13
CMD293883,C02064,P012,2024-04-28,2,4602.06,retourne,Dar el Beida,Carte bancaire,L037,2024-05-01
CMD658734,C01024,P004,2024-06-14,3,9060.77,en_cours,al hoceima,Virement,,2024-06-19
CMD178872,C00558,P043,2024-08-01,4,1434.58,KO,fes,Paiement a la livraison,L029,2024-08-07
CMD504453,C01342,P046,2024-06-29,1,4643.23,KO,Agadir Ville,Carte bancaire,L016,2024-07-04
CMD278679,C01141,P023,2024-04-10,2,4356.46,OK,sale ,Paiement a la livraison,L027,2024-04-13
CMD368234,C00506,P031,2024-05-17,5,11989.08,retourné,OUJ,CMI,L043,2024-05-21
CMD489173,C00492,P041,Aug 23 2024,3,9390.81,livré,casa blanca,CMI,L033,2024-08-29
CMD765625,C01478,P016,03/06/2024,1,7108.55,livré,OUJ,Paiement a la livraison,L039,2024-06-08
CMD910156,C01285,P045,2024-02-18,1,9395.77,livré,Agadir,CMI,L009,2024-02-22
CMD463684,C01491,P043,Jun 21 2024,5,7515.78,annule,Marrakech Medina,CMI,L031,2024-06-27
CMD104118,C00529,P026,2024-12-26,2,10798.81,annule,casablanca,CMI,L005,2024-12-29
CMD641709,C01160,P036,08/02/2024,4,3728.42,retourne,Nador Ville,Virement,L001,2024-02-09
CMD613439,C01315,P032,Nov 28 2024,5,6589.99,annule,Tanger Ville,Maroc Pay,L042,2024-11-29
CMD559140,C01730,P037,2024-09-22,2,1455.17,annulé,Dar el Beida,PayPal,,2024-09-25
CMD963365,C00982,P041,2024-10-19,1,6768.89,en_cours,safi,Paiement a la livraison,L019,2024-10-21
CMD653100,C00040,P018,2025-01-29,2,9236.1,DONE,agadir,Paiement a la livraison,L009,2025-02-04
CMD120493,C02155,P039,2025-02-05,1,4331.31,DONE,Sale,CMI,,2025-02-06
CMD451272,C01385,P022,Jan 23 2025,2,10602.33,KO,agadir ,Maroc Pay,L047,2025-01-27
CMD932443,C00204,P030,2025-02-25,3,3614.28,livré,Tetouan,Maroc Pay,,2025-02-27
CMD276220,C01983,P017,2024-07-17,3,3025.8,livré,Tanger Ville,Paiement a la livraison,L035,2024-07-23
CMD775099,C01986,P027,07/03/2025,2,8440.18,en_cours,Marrakech,Maroc Pay,L014,2025-03-13
CMD452236,C00012,P017,14/12/2024,4,6070.13,livré,HOC,Virement,L005,2024-12-16
CMD513507,C00102,P039,2024-12-10,4,10217.34,retourné,Fes,Maroc Pay,L003,2024-12-11
CMD394744,C00250,P013,2024-10-15,3,8658.38,annulé,Kenitra Ville,Virement,L038,2024-10-18
CMD284878,C00979,P042,09/09/2024,3,4132.25,livré,Nador Ville,CMI,L043,2024-09-16
CMD129219,C00289,P012,2025-02-11,1,11154.13,DONE,Tnja,Paiement a la livraison,,2025-02-18
CMD243120,C00929,P022,17/09/2024,5,956.96,retourné,Kenitra Ville,Maroc Pay,L046,2024-09-21
CMD953922,C01128,P027,15/01/2024,5,8354.45,LIVRE,fes,CMI,L013,2024-01-19
CMD481480,C00281,P038,2024-04-06,2,10511.9,en_cours,Sale,Carte bancaire,L010,2024-04-09
CMD202378,C01416,P022,24/08/2024,2,9301.4,OK,tanger ,Virement,L010,2024-08-27
CMD875187,C00500,P043,16/12/2024,3,6519.11,en_cours,Rabat Ville,Carte bancaire,L019,2024-12-23
CMD716824,C00038,P020,Feb 23 2024,1,3436.61,retourne,tetouan,Carte bancaire,L030,2024-02-29
CMD173688,C01680,P024,25/04/2024,3,2984.65,retourne,oujda,Maroc Pay,L033,2024-04-29
CMD557693,C00832,P021,Jul 22 2024,1,7987.17,livré,Fes,CMI,L006,2024-07-26
CMD743482,C00192,P022,Jan 28 2024,4,7233.95,KO,Al Hoceima,Carte bancaire,L006,2024-01-29
CMD607006,C01357,P041,2024-08-22,3,5693.0,retourné,Oujda,Maroc Pay,L048,2024-08-26
CMD305768,C00095,P042,Jan 09 2024,2,8330.27,livré,NAD,Maroc Pay,L010,2024-01-10
CMD432073,C01016,P040,2024-03-30,3,397.5,retourné,SLA,Virement,L050,2024-04-01
CMD364563,C01305,P024,Jan 24 2025,1,1155.24,annulé,tanger ,CMI,L009,2025-01-28
CMD684815,C01867,P002,Jan 03 2024,4,2370.95,annule,oujda,CMI,L019,2024-01-08
CMD536979,C01889,P025,Oct 28 2024,5,1184.31,en_cours,Rabat,Paiement a la livraison,L047,2024-10-30
CMD524229,C01249,P032,Sep 22 2024,5,287.28,DONE,Tanger Ville,Carte bancaire,L022,2024-09-24
CMD954723,C01546,P023,27/04/2024,3,2874.93,en_cours,oujda,PayPal,L016,2024-04-30
CMD388179,C00408,P035,18/08/2024,2,2060.28,KO,kenitra ,Virement,L038,2024-08-23
CMD815267,C02013,P003,May 19 2024,3,11760.57,LIVRE,safi,Virement,,2024-05-25
CMD204440,C01765,P032,2024-08-26,4,1894.32,OK,oujda,Virement,L048,2024-08-27
CMD232732,C00327,P005,24/03/2025,5,3863.97,livre,KEN,CMI,L042,2025-03-27
CMD580194,C01213,P015,2024-09-21,5,6721.59,livré,tiznit,PayPal,L043,2024-09-27
CMD813120,C01557,P019,27/03/2024,1,8570.26,en_cours,agadir ,Virement,L028,2024-03-28
CMD767557,C00123,P012,06/11/2024,3,8223.69,livré,AGD,Maroc Pay,L004,2024-11-11
CMD598330,C00996,P016,Mar 22 2025,4,1356.27,retourné,kenitra,Carte bancaire,L024,2025-03-28
CMD123668,C00309,P006,May 19 2024,3,9733.51,livre,Safi,Virement,L038,2024-05-22
CMD884542,C00397,P012,Mar 22 2025,3,5749.05,en_cours,Fez,PayPal,L003,2025-03-27
CMD514326,C02067,P025,26/03/2024,2,1339.56,retourné,Sale,Carte bancaire,L049,2024-04-01
CMD483411,C00426,P014,05/03/2025,5,5477.86,KO,Safi,Carte bancaire,L024,2025-03-07
CMD524629,C00371,P034,May 28 2024,5,9877.46,LIVRE,OUJ,Virement,L001,2024-05-30
CMD585229,C01139,P029,2025-01-24,4,1597.39,annule,Safi,Paiement a la livraison,L045,2025-01-28
CMD347815,C01171,P032,20/05/2024,5,9933.78,annule,safi,PayPal,L034,2024-05-26
CMD545263,C01508,P043,12/03/2025,4,1055.95,retourné,Marrakech,Paiement a la livraison,L022,2025-03-18
CMD937141,C00260,P003,Apr 13 2024,1,1557.53,annule,agadir,Paiement a la livraison,L046,2024-04-20
CMD603961,C00993,P040,Jun 10 2024,3,348.02,DONE,nador ,Carte bancaire,L014,2024-06-17
CMD861723,C00333,P040,15/01/2024,5,10231.39,DONE,kenitra,Paiement a la livraison,L018,2024-01-18
CMD428405,C02082,P038,03/11/2024,4,8697.79,livré,Hoceima,Paiement a la livraison,L008,2024-11-10
CMD140393,C01633,P021,2024-06-26,5,7121.09,livré,RBT,Carte bancaire,L049,2024-07-03
CMD249423,C01648,P046,Jan 07 2025,1,8795.97,retourné,al hoceima ,Virement,L046,2025-01-08
CMD951435,C02016,P003,2024-10-26,5,6826.32,livre,Oujda,Carte bancaire,L008,2024-10-31
CMD416770,C02052,P007,2024-05-04,2,4404.21,livré,  Tanger  ,Carte bancaire,L029,2024-05-09
CMD586377,C00553,P044,09/01/2024,5,5162.4,livré,oujda,Carte bancaire,L014,2024-01-11
CMD798748,C01667,P047,10/01/2025,3,6815.8,livré,Tanger Ville,Virement,L048,2025-01-17
CMD350480,C00834,P032,2024-09-15,3,11984.66,OK,safi ,Paiement a la livraison,L050,2024-09-18
CMD513590,C00961,P032,18/01/2025,5,9094.1,en_cours,Tiznit,Virement,L015,2025-01-19
CMD389262,C01694,P015,Jan 28 2024,2,11086.7,KO,nador ,PayPal,L022,2024-01-31
CMD844060,C00991,P032,Oct 26 2024,5,5495.24,en_cours,marrakech ,Paiement a la livraison,L025,2024-11-01
CMD882929,C01619,P022,2024-05-13,3,6732.56,retourné,Agadir,PayPal,L019,2024-05-15
CMD833675,C00739,P038,28/01/2024,3,11014.78,livre,tiznit,Maroc Pay,L013,2024-02-01
CMD161572,C00477,P012,28/07/2024,2,5014.95,retourne,KEN,PayPal,L012,2024-07-30
CMD490247,C01742,P040,Aug 12 2024,2,10088.51,livre,safi,Paiement a la livraison,L025,2024-08-17
CMD557156,C00285,P023,Mar 25 2025,3,8336.43,livré,CASA,PayPal,L016,2025-03-29
CMD232249,C01181,P032,May 29 2024,2,4899.35,retourne,tetouan,CMI,L033,2024-05-30
CMD990986,C01799,P015,Oct 12 2024,4,8312.1,KO,Marrakesh,Maroc Pay,L012,2024-10-19
CMD639662,C01628,P042,Jan 27 2025,2,5865.45,livré,marrakech ,PayPal,L004,2025-01-29
CMD883167,C01092,P046,2024-09-10,5,8327.5,en_cours,kenitra,CMI,L003,2024-09-12
CMD259717,C01343,P033,03/05/2024,2,11311.33,DONE,safi ,Paiement a la livraison,L006,2024-05-06
CMD917221,C00525,P008,Jan 22 2024,4,8013.97,LIVRE,SLA,CMI,L030,2024-01-24
CMD473196,C00805,P032,2024-06-28,3,1089.48,livre,oujda ,PayPal,L031,2024-07-05
CMD664470,C00527,P038,07/02/2024,4,10512.5,KO,rabat,PayPal,L046,2024-02-13
CMD743596,C02134,P044,2025-03-01,1,844.47,LIVRE,settat ,Virement,L029,2025-03-03
CMD619766,C00212,P007,Jul 20 2024,3,9705.08,retourne,agadir ,Paiement a la livraison,L003,2024-07-27
CMD794349,C00244,P042,Aug 24 2024,4,944.51,OK,Kenitra Ville,Carte bancaire,L010,2024-08-30
CMD709696,C01374,P006,14/06/2024,3,4807.97,KO,Tetouan,Paiement a la livraison,L030,2024-06-15
CMD868255,C00998,P010,2024-10-30,5,5619.57,en_cours,CASA,CMI,L031,2024-11-02
CMD668594,C01618,P048,2024-01-20,1,2873.97,DONE,OUJ,Maroc Pay,L048,2024-01-27
CMD997383,C00339,P034,01/03/2024,5,6586.29,DONE,Tnja,CMI,L002,2024-03-07
CMD239281,C01298,P001,Jan 29 2025,5,3739.22,OK,nador,PayPal,L031,2025-02-04
CMD755795,C00468,P004,07/03/2025,2,9966.92,DONE,MRK,PayPal,L039,2025-03-10
CMD730774,C01500,P026,Nov 01 2024,1,10055.4,en_cours,Agadir,PayPal,L032,2024-11-05
CMD488481,C01346,P026,Aug 07 2024,5,3076.75,livré,Tetouan,CMI,L002,2024-08-13
CMD115019,C00045,P032,2024-05-04,1,4205.72,OK,  Tanger  ,Virement,L047,2024-05-09
CMD529193,C01536,P019,06/06/2024,4,8673.8,LIVRE,AGD,Virement,L024,2024-06-12
CMD153087,C02188,P043,2024-02-05,4,9989.54,annulé,Fes Ville,Paiement a la livraison,L047,2024-02-07
CMD861497,C00061,P001,2024-04-23,3,837.49,retourné,kenitra,Paiement a la livraison,L008,2024-04-26
CMD287271,C01481,P041,Sep 02 2024,1,5021.61,livre,casablanca,CMI,L020,2024-09-07
CMD633660,C00602,P003,Jun 11 2024,2,5382.66,OK,Oujda Ville,Virement,,2024-06-13
CMD528937,C00261,P019,Dec 13 2024,3,4598.7,retourne,Kenitra Ville,PayPal,L011,2024-12-20
CMD983405,C01696,P047,2025-01-05,1,6494.43,KO,AGD,Carte bancaire,L014,2025-01-11
CMD302333,C01577,P033,23/11/2024,5,7039.99,LIVRE,Tiznit,PayPal,L014,2024-11-30
CMD290671,C01682,P046,20/01/2025,1,2697.87,LIVRE,tanger,PayPal,L024,2025-01-22
CMD116723,C00960,P035,Jan 31 2025,3,5252.74,retourné,Settat Ville,Maroc Pay,L025,2025-02-01
CMD403738,C02174,P011,29/01/2024,1,389.06,annule,Casa ,Carte bancaire,L042,2024-02-01
CMD844450,C00049,P009,2024-03-22,1,7218.82,livre,sale,PayPal,L012,2024-03-24
CMD699488,C02092,P019,May 23 2024,2,6640.17,KO,Rabat,Maroc Pay,L022,2024-05-29
CMD278972,C00175,P030,2024-01-20,2,10983.84,livré,Agadir Ville,Maroc Pay,L033,2024-01-22
CMD104583,C01050,P011,2024-03-01,5,11331.05,OK,nador,Virement,L034,2024-03-07
CMD507619,C01119,P048,02/06/2024,2,8052.5,KO,nador ,Carte bancaire,L021,2024-06-07
CMD802799,C01445,P003,Dec 30 2024,3,11063.35,annule,AGD,PayPal,L043,2025-01-02
CMD489945,C01797,P033,02/06/2024,5,6190.77,livré,agadir ,CMI,L046,2024-06-05
CMD494859,C02027,P026,05/04/2024,5,7925.77,en_cours,tiznit,Virement,L044,2024-04-12
CMD648942,C00284,P033,2024-10-06,1,4480.51,livre,settat,PayPal,L039,2024-10-07
CMD544098,C00336,P001,05/04/2024,1,8595.25,livré,Nador,Virement,L034,2024-04-09
CMD946488,C00934,P003,Dec 10 2024,1,10902.78,annule,Oujda,Virement,L025,2024-12-12
CMD463412,C01235,P021,Oct 25 2024,4,10886.09,en_cours,sale,Virement,L003,2024-10-28
CMD153552,C00465,P044,18/02/2025,5,5367.79,livré,Agadir Ville,Carte bancaire,L050,2025-02-19
CMD962983,C02190,P002,2025-01-21,4,4345.93,en_cours,Marrakech Medina,Virement,L007,2025-01-22
CMD815586,C00432,P044,Feb 04 2024,3,10271.54,OK,Sale Ville,Carte bancaire,L012,2024-02-06
CMD303457,C01716,P032,2024-02-15,5,1783.48,livré,tng,Maroc Pay,L036,2024-02-19
CMD382538,C01837,P041,17/01/2025,5,1737.24,DONE,casa,Paiement a la livraison,L035,2025-01-18
CMD831357,C01751,P012,Oct 16 2024,4,6340.58,LIVRE,sale ,Virement,,2024-10-22
CMD418472,C00715,P030,Sep 23 2024,3,6320.69,retourne,Kenitra,Carte bancaire,L014,2024-09-28
CMD870980,C02013,P024,Jul 14 2024,4,6693.5,en_cours,Agadir,Paiement a la livraison,L044,2024-07-17
CMD786932,C00740,P038,2024-04-02,1,1644.17,en_cours,Nador,Carte bancaire,L045,2024-04-05
CMD656214,C01498,P001,2024-09-03,3,9948.83,en_cours,tetouan ,Carte bancaire,L044,2024-09-04
CMD421350,C01721,P017,Mar 08 2024,1,5454.06,en_cours,marrakech ,CMI,L006,2024-03-13
CMD872167,C01937,P028,2024-06-10,1,8880.27,livré,kenitra ,Maroc Pay,L005,2024-06-17
CMD414761,C02171,P005,May 08 2024,1,10018.67,LIVRE,sale ,Paiement a la livraison,L035,2024-05-10
CMD692907,C00442,P038,2025-02-11,4,446.15,livre,tng,Paiement a la livraison,L038,2025-02-13
CMD652273,C01540,P048,2025-01-12,3,8463.38,KO,SLA,Carte bancaire,L034,2025-01-13
CMD913869,C01177,P031,17/06/2024,4,7195.95,livré,al hoceima,Paiement a la livraison,L038,2024-06-19
CMD275423,C00229,P034,Nov 04 2024,4,8892.65,DONE,Oujda,CMI,L003,2024-11-05
CMD971879,C00552,P023,Jun 25 2024,4,8782.42,livre,tanger,Maroc Pay,L022,2024-06-26
CMD809909,C01366,P012,Feb 01 2024,1,2095.8,annulé,tetouan,Carte bancaire,L009,2024-02-05
CMD579602,C01024,P035,2024-07-20,1,6606.36,livre,agadir ,Carte bancaire,L015,2024-07-25
CMD199327,C00183,P006,Aug 13 2024,4,0.0,DONE,Marrakech Medina,Virement,L038,2024-08-18
CMD412506,C00996,P030,Feb 17 2024,3,2514.71,livre,SAFI,Carte bancaire,L002,2024-02-20
CMD913887,C01465,P036,10/08/2024,4,820.34,livré,settat,PayPal,L010,2024-08-14
CMD719312,C01817,P033,2024-01-18,3,5203.41,en_cours,rabat ,PayPal,L040,2024-01-25
CMD857210,C01365,P007,Oct 06 2024,4,3191.61,en_cours,agadir,Paiement a la livraison,L047,2024-10-13
CMD919063,C01789,P016,Jun 03 2024,2,9300.56,annulé,settat ,Maroc Pay,L001,2024-06-08
CMD114699,C00113,P021,26/03/2025,5,9938.07,retourné,sale,Carte bancaire,L012,2025-04-01
CMD248520,C01748,P026,Nov 26 2024,4,9861.29,livré,sale ,Paiement a la livraison,L004,2024-11-28
CMD526187,C00217,P031,2024-07-26,3,11774.59,annule,Marrakech Medina,PayPal,L039,2024-07-27
CMD365275,C01196,P017,Feb 20 2024,4,795.72,en_cours,NAD,Paiement a la livraison,L050,2024-02-26
CMD883905,C01792,P036,29/09/2024,3,3326.65,livre,Kenitra Ville,Carte bancaire,L001,2024-10-03
CMD535848,C01027,P020,2025-03-26,5,10533.88,annule,Marrakech,PayPal,L007,2025-03-28
